JAARTAL,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,PRODUCTSOORT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Soort aansluiting,Soort aansluiting Naam,SJV,%SJV laag tarief,%Slimme Meter
2017,Waalstraat,1078BV,1078BV,1,20,10,9,100,G4,882,0,1
2017,Waalstraat,1078BW,1078BW,0,18,10,9,67,1x25,4849,2,0
2017,Waalstraat,1078BW,1078BW,1,17,10,9,100,G4,1054,0,0
2017,Waalstraat,1078BX,1078BZ,0,37,10,9,81,1x25,2227,2,0
2017,Waalstraat,1078BX,1078BZ,1,34,10,9,91,G4,1168,0,0
2017,IJselstraat,1078CA,1078CA,0,27,10,9,67,1x35,1496,0,0
2017,IJselstraat,1078CA,1078CA,1,24,10,9,96,G4,1011,0,0
2017,IJselstraat,1078CB,1078CB,0,28,10,9,61,1x25,1981,2,1
2017,IJselstraat,1078CB,1078CB,1,24,10,9,100,G4,1135,0,1
2017,IJselstraat,1078CC,1078CC,1,24,10,9,96,G4,1001,0,5
2017,IJselstraat,1078CC,1078CC,0,27,10,9,52,1x25,2074,6,5
2017,IJselstraat,1078CD,1078CD,1,22,10,9,100,G4,782,0,8
2017,IJselstraat,1078CD,1078CD,0,24,10,9,88,1x25,1555,10,8
2017,IJselstraat,1078CE,1078CE,1,24,10,9,96,G4,1001,0,9
2017,IJselstraat,1078CE,1078CE,0,27,10,9,48,1x35,3290,10,9
2017,IJselstraat,1078CG,1078CG,1,34,10,9,100,G4,1047,0,9
2017,IJselstraat,1078CG,1078CG,0,38,10,9,50,1x35,1987,10,9
2017,IJselstraat,1078CH,1078CH,1,30,10,9,100,G4,965,0,6
2017,IJselstraat,1078CH,1078CH,0,31,10,9,100,1x25,1867,7,6
2017,IJselstraat,1078CJ,1078CJ,1,72,10,9,99,G4,1111,0,9
2017,IJselstraat,1078CJ,1078CJ,0,76,10,9,68,1x25,2405,10,9
2017,IJselstraat,1078CK,1078CK,0,28,10,9,79,1x25,1474,9,8
2017,IJselstraat,1078CK,1078CK,1,27,10,9,96,G4,1415,0,8
2017,Oude-IJselstraat,1078CL,1078CL,1,33,10,9,97,G4,832,0,9
2017,Oude-IJselstraat,1078CL,1078CL,0,36,10,9,81,1x25,1415,9,8
2017,Oude-IJselstraat,1078CM,1078CM,1,36,10,9,100,G4,860,0,6
2017,Oude-IJselstraat,1078CM,1078CM,0,40,10,9,58,1x25,1620,7,6
2017,Oude-IJselstraat,1078CN,1078CN,1,26,10,9,92,G4,909,0,5
2017,Oude-IJselstraat,1078CN,1078CN,0,29,10,9,76,1x25,1396,6,5
2017,Oude-IJselstraat,1078CP,1078CP,1,24,10,9,100,G4,712,0,9
2017,Oude-IJselstraat,1078CP,1078CP,0,25,10,9,96,1x25,1892,10,9
2017,Oude-IJselstraat,1078CR,1078CR,1,24,10,9,100,G4,924,0,9
2017,Oude-IJselstraat,1078CR,1078CR,0,26,10,9,100,1x25,1373,10,9
2017,Oude-IJselstraat,1078CS,1078CS,1,16,10,9,100,G4,664,0,9
2017,Oude-IJselstraat,1078CS,1078CS,0,17,10,9,88,1x25,1635,10,9
2017,Berkelstraat,1078CT,1078CT,1,69,10,5,100,G4,934,0,5
2017,Berkelstraat,1078CT,1078CT,0,80,10,5,53,1x25,1749,10,5
2017,Berkelstraat,1078CV,1078CV,0,37,10,8,54,1x25,2210,7,6
2017,Berkelstraat,1078CV,1078CV,1,30,10,8,100,G4,1210,0,6
2017,Berkelstraat,1078CW,1078CW,0,20,10,9,45,1x25,1923,5,4
2017,Berkelstraat,1078CW,1078CW,1,18,10,9,100,G4,1035,0,4
2017,Reggestraat,1078CX,1078CX,1,34,10,9,100,G4,1022,0,5
2017,Reggestraat,1078CX,1078CX,0,40,10,9,63,1x25,1720,7,5
2017,Reggestraat,1078CZ,1078CZ,1,38,10,9,100,G4,960,0,7
2017,Reggestraat,1078CZ,1078CZ,0,41,10,9,76,1x25,1477,8,7
2017,Reggestraat,1078DA,1078DA,1,20,10,9,95,G4,882,0,3
2017,Reggestraat,1078DA,1078DA,0,21,10,9,57,1x25,1642,5,4
2017,Churchill-laan,1078DB,1078DB,1,16,10,9,100,G4,1411,0,2
2017,Churchilllaan,1078DB,1078DB,0,17,10,9,65,1x25,2545,3,2
2017,Churchill-laan,1078DC,1078DC,1,16,10,9,100,G4,1352,0,0
2017,Churchill-laan,1078DC,1078DC,0,18,10,9,61,1x25,2829,2,1
2017,Churchill-laan,1078DD,1078DD,1,16,10,9,100,G4,1149,0,0
2017,Churchill-laan,1078DD,1078DD,0,16,10,9,94,1x25,3211,1,0
2017,Churchill-laan,1078DE,1078DE,1,21,10,9,100,G4,1504,0,1
2017,Churchill-laan,1078DE,1078DE,0,25,10,9,64,1x25,2803,2,1
2017,Churchill-laan,1078DG,1078DG,1,24,10,9,100,G4,1117,0,2
2017,Churchill-laan,1078DG,1078DG,0,27,10,9,52,1x35,2068,4,3
2017,Churchill-laan,1078DH,1078DH,1,24,10,9,96,G4,1107,0,0
2017,Churchill-laan,1078DH,1078DH,0,28,10,9,89,1x25,1935,2,1
2017,Churchill-laan,1078DJ,1078DJ,1,18,10,9,100,G4,1181,0,1
2017,Churchilllaan,1078DJ,1078DJ,0,25,10,9,60,1x25,1823,3,1
2017,Churchill-laan,1078DK,1078DK,1,21,10,9,100,G4,1107,0,2
2017,Churchill-laan,1078DK,1078DK,0,24,10,9,88,1x25,2191,3,2
2017,Churchill-laan,1078DL,1078DL,1,18,10,9,100,G4,946,0,1
2017,Churchill-laan,1078DL,1078DL,0,20,10,9,70,1x25,2222,2,1
2017,Churchill-laan,1078DM,1078DM,1,17,10,9,88,G4,1335,0,0
2017,Churchilllaan,1078DM,1078DM,0,23,10,9,83,1x25,1871,1,0
2017,Churchilllaan,1078DN,1078DN,0,27,10,9,59,1x35,2604,5,4
2017,Churchill-laan,1078DN,1078DN,1,22,10,9,82,G4,1661,0,4
2017,Churchill-laan,1078DP,1078DP,0,17,10,9,53,1x25,3133,1,0
2017,Churchill-laan,1078DP,1078DP,1,16,10,9,56,G6,1244,0,0
2017,Churchill-laan,1078DR,1078DR,0,18,10,9,44,1x25,2827,1,0
2017,Churchilllaan,1078DR,1078DR,1,17,10,9,76,G4,1458,0,0
2017,Churchilllaan,1078DS,1078DS,0,18,10,9,44,1x25,3281,2,1
2017,Churchilllaan,1078DS,1078DS,1,17,10,9,59,G4,1592,0,1
2017,Churchill-laan,1078DT,1078DT,0,20,10,9,70,1x25,3113,3,1
2017,Churchill-laan,1078DT,1078DT,1,16,10,9,69,G4,1356,0,3
2017,Churchilllaan,1078DV,1078DV,0,17,10,8,47,1x35,2287,2,0
2017,Churchill-laan,1078DV,1078DV,1,12,10,9,92,G4,1142,0,0
2017,Churchill-laan,1078DW,1078DW,1,18,10,9,94,G4,2012,0,4
2017,Churchill-laan,1078DW,1078DW,0,20,10,8,45,1x25,4945,5,4
2017,Churchill-laan,1078DX,1078DX,0,19,10,9,53,1x35,2483,10,9
2017,Churchill-laan,1078DX,1078DX,1,17,10,9,100,G4,1115,0,5
2017,Churchill-laan,1078DZ,1078DZ,0,20,10,9,85,1x25,1951,7,6
2017,Churchill-laan,1078DZ,1078DZ,1,16,10,9,100,G4,1079,0,7
2017,Churchill-laan,1078EA,1078EA,1,17,10,8,94,G4,1877,0,7
2017,Churchill-laan,1078EA,1078EA,0,17,10,9,53,1x25,2255,9,8
2017,Churchill-laan,1078EB,1078EB,0,17,10,9,82,1x35,2682,10,9
2017,Churchill-laan,1078EB,1078EB,1,16,10,9,94,G4,1346,0,9
2017,Churchill-laan,1078EC,1078EC,0,17,10,9,71,1x25,2598,10,9
2017,Churchill-laan,1078EC,1078EC,1,16,10,9,100,G4,1225,0,9
2017,Churchill-laan,1078ED,1078ED,0,10,10,9,50,1x35,4415,9,7
2017,Churchill-laan,1078ED,1078ED,1,10,10,9,60,G4,875,0,7
2017,Churchill-laan,1078EE,1078EE,1,23,10,9,83,G4,1007,0,0
2017,Churchilllaan,1078EE,1078EE,0,30,10,9,70,1x25,1912,1,0
2017,Churchilllaan,1078EG,1078EG,0,34,10,9,71,1x35,4605,1,0
2017,Churchill-laan,1078EG,1078EG,1,32,10,9,91,G4,1158,0,0
2017,Churchill-laan,1078EH,1078EH,0,24,10,9,54,1x35,1480,1,0
2017,Churchill-laan,1078EH,1078EH,1,20,10,9,100,G4,937,0,0
2017,Churchilllaan,1078EJ,1078EJ,0,30,10,9,50,1x25,2545,2,1
2017,Churchill-laan,1078EJ,1078EJ,1,25,10,9,88,G4,1240,0,1
2017,Churchill-laan,1078EK,1078EK,1,24,10,9,96,G4,1052,0,2
2017,Churchill-laan,1078EK,1078EK,0,28,10,9,57,1x25,1966,3,2
2017,Churchill-laan,1078EL,1078EL,1,22,10,9,91,G4,937,0,0
2017,Churchilllaan,1078EL,1078EL,0,26,10,9,65,1x25,1638,1,0
2017,Churchill-laan,1078EM,1078EM,0,20,10,9,65,1x25,2098,1,0
2017,Churchill-laan,1078EM,1078EM,1,18,10,9,94,G4,947,0,1
2017,Churchill-laan,1078EN,1078EN,1,20,10,9,90,G4,1253,0,0
2017,Churchill-laan,1078EN,1078EN,0,24,10,9,88,1x25,1390,0,0
2017,Churchilllaan,1078EP,1078EP,0,21,10,9,86,1x25,2161,2,0
2017,Churchill-laan,1078EP,1078EP,1,17,10,9,100,G4,534,0,0
2017,Churchill-laan,1078ER,1078ER,1,15,10,9,100,G4,185,0,1
2017,Churchill-laan,1078ER,1078ER,0,19,10,9,53,1x35,2654,2,1
2017,Churchill-laan,1078ES,1078ES,1,16,10,9,100,G4,149,0,3
2017,Churchill-laan,1078ES,1078ES,0,16,10,9,50,1x25,3047,1,0
2017,Churchill-laan,1078ET,1078ET,1,14,10,9,100,G4,231,0,0
2017,Churchill-laan,1078ET,1078ET,0,16,10,9,50,1x35,2481,1,0
2017,Churchill-laan,1078EV,1078EV,1,14,10,9,100,G4,199,0,0
2017,Churchill-laan,1078EV,1078EV,0,17,10,9,41,3x25,2770,1,0
2017,Churchill-laan,1078EW,1078EW,1,15,10,9,67,G4,710,0,3
2017,Churchilllaan,1078EW,1078EW,0,25,10,7,60,1x35,2041,4,3
2017,Churchilllaan,1078EX,1078EX,0,26,10,8,42,1x35,2171,6,4
2017,Churchill-laan,1078EX,1078EX,1,18,10,9,61,G4,1394,0,1
2017,Churchill-laan,1078EZ,1078EZ,1,20,10,9,50,G6,1559,0,7
2017,Churchill-laan,1078EZ,1078EZ,0,21,10,9,81,1x35,2968,8,7
2017,Churchilllaan,1078GA,1078GA,0,26,10,9,54,1x25,3136,2,1
2017,Churchill-laan,1078GA,1078GA,1,22,10,9,100,G4,55,0,1
2017,Churchill-laan,1078GB,1078GB,0,26,10,9,42,1x25,3208,1,0
2017,Churchill-laan,1078GB,1078GB,1,23,10,9,74,G4,1697,0,0
2017,Churchill-laan,1078GC,1078GC,1,14,10,9,79,G4,1689,0,3
2017,Churchilllaan,1078GC,1078GC,0,17,10,9,47,1x25,2816,3,2
2017,Scheldestraat,1078GD,1078GD,1,25,10,9,72,G4,1798,0,8
2017,Scheldestraat,1078GD,1078GD,0,34,10,8,32,1x25,4240,8,7
2017,Scheldestraat,1078GE,1078GE,0,21,10,9,67,1x35,4134,4,3
2017,Scheldestraat,1078GE,1078GE,1,18,10,8,83,G4,996,0,3
2017,Scheldestraat,1078GG,1078GG,1,25,10,9,88,G4,1319,0,1
2017,Scheldestraat,1078GG,1078GG,0,32,10,8,59,1x25,7584,4,1
2017,Scheldestraat,1078GH,1078GH,1,23,10,9,57,G4,2858,0,1
2017,Scheldestraat,1078GH,1078GH,0,26,10,9,69,1x25,12119,3,1
2017,Scheldestraat,1078GJ,1078GJ,1,26,10,9,69,G4,2715,0,0
2017,Scheldestraat,1078GJ,1078GJ,0,29,10,8,45,1x35,14546,4,1
2017,Scheldestraat,1078GK,1078GK,0,33,10,9,58,1x25,7993,4,1
2017,Scheldestraat,1078GK,1078GK,1,29,10,9,69,G4,1788,0,2
2017,Scheldestraat,1078GL,1078GL,1,15,10,9,93,G4,987,0,0
2017,Scheldestraat,1078GL,1078GL,0,17,10,9,59,1x25,5980,3,0
2017,Scheldestraat,1078GM,1078GM,1,26,10,9,85,G4,1164,0,1
2017,Scheldestraat,1078GM,1078GM,0,31,10,9,48,1x25,4075,4,1
2017,Scheldestraat,1078GN,1078GN,0,29,10,8,41,1x25,7935,4,1
2017,Scheldestraat,1078GN,1078GN,1,24,10,9,67,G4,1309,0,0
2017,Scheldestraat,1078GP,1078GP,0,28,10,9,57,1x25,3939,5,2
2017,Scheldestraat,1078GP,1078GP,1,26,10,9,62,G4,1190,0,3
2017,Scheldeplein,1078GR,1078GR,1,18,10,9,61,G4,2189,0,2
2017,Scheldeplein,1078GR,1078GR,0,35,10,7,37,1x25,8936,4,2
2017,Europaplein,1078GS,1078GS,1,22,10,9,55,G4,1938,0,1
2017,Europaplein,1078GS,1078GS,0,31,10,8,52,1x25,7790,2,0
2017,Europaplein,1078GT,1078GT,0,19,10,8,74,1x25,6204,4,2
2017,Europaplein,1078GT,1078GT,1,15,10,9,73,G4,1981,0,2
2017,Europaplein,1078GV,1078GV,0,16,10,8,44,1x35,16601,4,1
2017,Europaplein,1078GV,1078GV,1,13,10,9,77,G4,1025,0,1
2017,Europaplein,1078GW,1078GW,0,19,10,9,53,1x25,7632,3,0
2017,Europaplein,1078GW,1078GW,1,18,10,9,78,G4,1994,0,0
2017,Europaplein,1078GX,1078GX,1,15,10,9,93,G4,126,0,1
2017,Europaplein,1078GX,1078GX,0,21,10,8,33,3x25,3055,2,0
2017,Europaplein,1078GZ,1078GZ,0,27,10,7,30,1x6,8147,3,0
2017,Europaplein,1078GZ,1078GZ,1,11,10,9,91,G4,1720,0,0
2017,Maasstraat,1078HA,1078HA,1,16,10,9,94,G4,989,0,1
2017,Maasstraat,1078HA,1078HA,0,17,10,9,76,1x25,3197,3,1
2017,Maasstraat,1078HB,1078HB,1,16,10,9,94,G4,904,0,1
2017,Maasstraat,1078HB,1078HB,0,17,10,9,71,1x25,4562,3,1
2017,Maasstraat,1078HC,1078HC,1,32,10,9,88,G4,1487,0,3
2017,Maasstraat,1078HC,1078HC,0,39,10,9,36,1x25,4840,4,2
2017,Maasstraat,1078HD,1078HD,0,23,10,9,57,1x25,6200,5,3
2017,Maasstraat,1078HD,1078HD,1,20,10,9,85,G4,1597,0,2
2017,Maasstraat,1078HE,1078HE,0,38,10,7,37,3x25,6909,4,0
2017,Maasstraat,1078HE,1078HE,1,22,10,9,82,G4,1578,0,0
2017,Maasstraat,1078HG,1078HG,0,32,10,9,38,1x35,4667,5,3
2017,Maasstraat,1078HG,1078HG,1,25,10,9,96,G4,1687,0,2
2017,Maasstraat,1078HH,1078HH,0,36,10,9,31,3x25,5270,5,3
2017,Maasstraat,1078HH,1078HH,1,30,10,9,87,G4,1298,0,3
2017,Maasstraat,1078HJ,1078HJ,1,20,10,8,75,G4,1309,0,0
2017,Maasstraat,1078HJ,1078HJ,0,23,10,9,57,1x25,5433,3,0
2017,Maasstraat,1078HK,1078HK,0,38,10,9,39,1x25,7376,5,2
2017,Maasstraat,1078HK,1078HK,1,29,10,9,79,G4,1536,0,2
2017,Maasstraat,1078HL,1078HL,0,41,10,9,51,1x25,7917,4,2
2017,Maasstraat,1078HL,1078HL,1,33,10,9,88,G4,1356,0,2
2017,Maasstraat,1078HM,1078HM,0,31,10,9,58,1x25,5459,4,1
2017,Maasstraat,1078HM,1078HM,1,26,10,9,77,G4,2309,0,1
2017,Maasstraat,1078HN,1078HN,1,25,10,9,72,G4,1229,0,0
2017,Maasstraat,1078HN,1078HN,0,29,10,9,41,1x35,4954,3,1
2017,Maasstraat,1078HP,1078HP,1,19,10,9,74,G4,1338,0,1
2017,Maasstraat,1078HP,1078HP,0,20,10,9,55,1x25,4857,4,1
2017,Deurloostraat,1078HR,1078HR,0,22,8,9,77,1x25,2280,2,1
2017,Deurloostraat,1078HR,1078HR,1,22,10,9,95,G4,1496,0,1
2017,Deurloostraat,1078HS,1078HS,0,25,10,9,64,1x35,1839,1,0
2017,Deurloostraat,1078HS,1078HS,1,22,10,9,77,G4,1283,0,0
2017,Deurloostraat,1078HT,1078HT,1,24,10,9,88,G4,1591,0,2
2017,Deurloostraat,1078HT,1078HT,0,28,10,9,79,1x25,2571,2,1
2017,Deurloostraat,1078HV,1078HV,0,29,10,9,72,1x25,2117,3,2
2017,Deurloostraat,1078HV,1078HV,1,28,10,9,86,G4,1006,0,2
2017,Deurloostraat,1078HW,1078HW,1,30,10,9,83,G4,1315,0,0
2017,Deurloostraat,1078HW,1078HW,0,32,10,9,88,1x25,2307,1,0
2017,Deurloostraat,1078HX,1078HX,1,21,10,9,100,G4,347,0,2
2017,Deurloostraat,1078HX,1078HX,0,21,10,9,48,1x25,3671,4,2
2017,Deurloostraat,1078HZ,1078HZ,1,24,10,9,92,G4,1337,0,3
2017,Deurloostraat,1078HZ,1078HZ,0,26,10,9,88,1x35,2200,4,3
2017,Deurloostraat,1078JA,1078JA,0,27,10,9,56,1x35,2059,3,2
2017,Deurloostraat,1078JA,1078JA,1,24,10,9,83,G4,1378,0,2
2017,Deurloostraat,1078JB,1078JB,1,24,10,9,92,G4,1599,0,3
2017,Deurloostraat,1078JB,1078JB,0,25,10,9,64,1x35,2603,4,3
2017,Deurloostraat,1078JC,1078JC,0,25,10,9,72,1x35,2197,2,1
2017,Deurloostraat,1078JC,1078JC,1,24,10,9,83,G4,1383,0,1
2017,Deurloostraat,1078JD,1078JD,0,18,10,9,44,1x25,1948,2,1
2017,Deurloostraat,1078JD,1078JD,1,13,10,9,100,G4,1029,0,0
2017,Deurloostraat,1078JE,1078JE,0,28,10,9,86,1x25,2249,0,0
2017,Deurloostraat,1078JE,1078JE,1,25,10,9,96,G4,2445,0,0
2017,Deurloostraat,1078JG,1078JG,1,28,10,9,96,G4,1179,0,1
2017,Deurloostraat,1078JG,1078JG,0,33,10,9,73,1x25,1789,3,2
2017,Deurloostraat,1078JH,1078JH,1,23,10,9,96,G4,1223,0,2
2017,Deurloostraat,1078JH,1078JH,0,24,10,9,63,1x25,2686,3,2
2017,Deurloostraat,1078JJ,1078JJ,1,29,10,9,86,G4,1216,0,5
2017,Deurloostraat,1078JJ,1078JJ,0,38,10,8,58,1x35,2672,7,6
2017,Deurloostraat,1078JK,1078JK,1,15,10,8,80,G4,262,0,2
2017,Deurloostraat,1078JK,1078JK,0,16,10,9,56,1x25,3866,3,2
2017,Diezestraat,1078JL,1078JL,0,21,10,9,48,1x25,1911,2,1
2017,Diezestraat,1078JL,1078JL,1,19,10,9,89,G4,1288,0,1
2017,Diezestraat,1078JM,1078JM,0,19,10,9,53,1x35,2587,2,1
2017,Diezestraat,1078JM,1078JM,1,18,10,9,89,G4,1283,0,1
2017,Diezestraat,1078JN,1078JN,0,23,10,9,96,1x25,1690,1,0
2017,Diezestraat,1078JN,1078JN,1,21,10,9,81,G4,1167,0,0
2017,Diezestraat,1078JP,1078JP,0,26,10,9,96,1x35,2185,3,2
2017,Diezestraat,1078JP,1078JP,1,22,10,9,86,G4,1172,0,2
2017,Diezestraat,1078JR,1078JR,0,22,10,9,73,1x35,2777,3,1
2017,Diezestraat,1078JR,1078JR,1,21,10,9,86,G4,1335,0,1
2017,Diezestraat,1078JS,1078JS,0,19,10,9,58,1x25,2725,4,2
2017,Diezestraat,1078JS,1078JS,1,19,10,9,84,G4,1256,0,2
2017,Dongestraat,1078JT,1078JT,1,19,10,9,84,G4,1227,0,0
2017,Dongestraat,1078JT,1078JT,0,20,10,9,90,1x25,1706,1,0
2017,Dongestraat,1078JV,1078JV,0,26,10,9,100,1x25,1695,1,0
2017,Dongestraat,1078JV,1078JV,1,24,10,9,96,G4,1062,0,0
2017,Dongestraat,1078JW,1078JX,0,25,10,9,72,1x25,2861,1,0
2017,Dongestraat,1078JW,1078JX,1,20,10,9,65,G4,805,0,0
2017,Haringvlietstraat,1078JZ,1078JZ,1,14,10,9,71,G4,1217,0,1
2017,Haringvlietstraat,1078JZ,1078JZ,0,15,9,9,60,1x25,4036,2,1
2017,Haringvlietstraat,1078KA,1078KA,0,17,5,8,82,3x25,5372,5,3
2017,Haringvlietstraat,1078KA,1078KA,1,14,10,9,50,G6,2883,0,4
2017,Haringvlietstraat,1078KB,1078KB,0,12,9,9,58,1x25,2254,0,0
2017,Haringvlietstraat,1078KB,1078KB,1,12,10,9,50,G6,1529,0,0
2017,Haringvlietstraat,1078KC,1078KD,1,19,10,9,58,G6,4695,0,4
2017,Haringvlietstraat,1078KC,1078KC,0,13,8,8,77,3x25,7253,6,4
2017,Haringvlietstraat,1078KD,1078KD,0,16,6,6,75,3x25,6177,5,3
2017,Krammerstraat,1078KE,1078KE,0,31,10,9,48,1x35,2363,3,1
2017,Krammerstraat,1078KE,1078KE,1,29,10,9,93,G4,1243,0,1
2017,Krammerstraat,1078KG,1078KG,1,25,10,9,84,G4,1241,0,1
2017,Krammerstraat,1078KG,1078KG,0,27,10,9,63,1x25,2009,2,1
2017,Krammerstraat,1078KH,1078KH,1,33,10,9,82,G4,995,0,5
2017,Krammerstraat,1078KH,1078KH,0,37,10,9,65,1x35,2797,6,5
2017,Krammerstraat,1078KJ,1078KJ,0,46,10,9,54,1x25,1554,5,4
2017,Krammerstraat,1078KJ,1078KJ,1,41,10,9,78,G4,1101,0,4
2017,Wielingenstraat,1078KK,1078KK,1,23,10,9,65,G4,1353,0,1
2017,Wielingenstraat,1078KK,1078KK,0,28,10,8,71,1x25,2698,2,1
2017,Wielingenstraat,1078KL,1078KL,1,70,10,9,94,G4,1169,0,0
2017,Wielingenstraat,1078KL,1078KL,0,80,10,9,71,1x25,3497,1,0
2017,Grevelingenstraat,1078KM,1078KM,0,36,10,9,53,1x25,2130,3,2
2017,Grevelingenstraat,1078KM,1078KM,1,34,10,9,85,G4,1247,0,2
2017,Grevelingenstraat,1078KN,1078KN,0,21,10,9,81,1x25,2502,1,0
2017,Grevelingenstraat,1078KN,1078KN,1,21,10,9,86,G4,1250,0,0
2017,Grevelingenstraat,1078KP,1078KP,0,18,9,9,44,1x25,2661,2,2
2017,Grevelingenstraat,1078KP,1078KP,1,18,10,9,67,G4,1398,0,2
2017,Grevelingenstraat,1078KR,1078KR,0,26,10,9,73,1x25,2391,2,1
2017,Grevelingenstraat,1078KR,1078KR,1,22,10,9,95,G4,1419,0,1
2017,Roompotstraat,1078KS,1078KS,0,21,10,9,48,1x25,6971,1,0
2017,Roompotstraat,1078KS,1078KS,1,19,10,9,89,G4,1132,0,0
2017,Roompotstraat,1078KT,1078KT,0,17,10,9,65,1x25,2919,8,7
2017,Roompotstraat,1078KT,1078KT,1,15,10,9,80,G4,1477,0,7
2017,Roompotstraat,1078KV,1078KV,1,33,10,9,85,G4,1371,0,1
2017,Roompotstraat,1078KV,1078KV,0,35,10,9,83,1x25,2065,2,1
2017,Geulstraat,1078KW,1078KW,1,21,10,9,81,G4,2589,0,0
2017,Geulstraat,1078KW,1078KW,0,22,10,9,50,1x35,3912,1,0
2017,Geulstraat,1078KX,1078KX,1,17,10,9,94,G4,1235,0,2
2017,Geulstraat,1078KX,1078KX,0,18,10,9,39,1x35,2377,3,2
2017,Geulstraat,1078KZ,1078KZ,0,39,10,9,56,1x35,2022,1,0
2017,Geulstraat,1078KZ,1078KZ,1,33,10,9,94,G4,1308,0,0
2017,Geulstraat,1078LA,1078LA,1,22,10,9,73,G4,1132,0,0
2017,Geulstraat,1078LA,1078LA,0,25,10,9,56,1x25,2268,1,0
2017,Geleenstraat,1078LB,1078LB,1,29,10,9,86,G4,1135,0,0
2017,Geleenstraat,1078LB,1078LB,0,34,10,9,50,1x35,1738,2,0
2017,Geleenstraat,1078LC,1078LC,1,24,10,9,79,G4,1270,0,0
2017,Geleenstraat,1078LC,1078LC,0,26,10,9,77,1x35,2028,1,0
2017,Geleenstraat,1078LD,1078LD,0,27,10,9,85,1x25,1578,3,1
2017,Geleenstraat,1078LD,1078LD,1,24,10,9,71,G4,1004,0,1
2017,Geleenstraat,1078LE,1078LE,1,22,10,9,86,G4,1510,0,0
2017,Geleenstraat,1078LE,1078LE,0,22,10,9,77,1x35,2657,1,0
2017,Geleenstraat,1078LG,1078LG,1,23,10,9,70,G4,1559,0,0
2017,Geleenstraat,1078LG,1078LG,0,26,10,9,42,1x25,1990,1,0
2017,Roerstraat,1078LH,1078LH,0,30,10,9,63,1x35,2396,3,1
2017,Roerstraat,1078LH,1078LH,1,27,10,9,89,G4,1398,0,2
2017,Roerstraat,1078LJ,1078LJ,0,37,10,9,59,1x35,2036,3,2
2017,Roerstraat,1078LJ,1078LJ,1,32,10,9,91,G4,1163,0,1
2017,Roerstraat,1078LK,1078LK,1,34,10,9,85,G4,1255,0,0
2017,Roerstraat,1078LK,1078LK,0,37,10,9,70,1x35,2694,2,0
2017,Roerstraat,1078LL,1078LL,1,38,10,9,95,G4,1375,0,0
2017,Roerstraat,1078LL,1078LL,0,45,10,9,60,1x35,3814,2,0
2017,Roerstraat,1078LM,1078LM,0,38,10,9,63,1x25,2979,3,2
2017,Roerstraat,1078LM,1078LM,1,35,10,9,97,G4,1407,0,1
2017,Roerstraat,1078LN,1078LN,0,28,10,9,54,1x25,2308,2,0
2017,Roerstraat,1078LN,1078LN,1,25,10,9,76,G4,1295,0,0
2017,Roerstraat,1078LP,1078LP,0,27,10,9,81,1x35,2237,1,0
2017,Roerstraat,1078LP,1078LP,1,25,10,9,96,G4,1508,0,0
2017,Roerstraat,1078LR,1078LR,1,24,10,9,83,G4,1357,0,1
2017,Roerstraat,1078LR,1078LR,0,28,10,9,46,1x35,2332,2,1
2017,Roerstraat,1078LS,1078LS,0,27,10,9,81,1x25,2961,2,1
2017,Roerstraat,1078LS,1078LS,1,24,10,9,75,G4,1461,0,1
2017,Roerstraat,1078LT,1078LT,1,24,10,9,71,G4,1527,0,0
2017,Roerstraat,1078LT,1078LT,0,25,9,9,100,1x35,2570,1,0
2017,Jekerstraat,1078LV,1078LV,1,18,10,9,89,G4,1201,0,2
2017,Jekerstraat,1078LV,1078LV,0,19,10,9,63,1x25,1998,3,2
2017,Jekerstraat,1078LW,1078LW,0,32,10,9,56,1x25,2040,2,1
2017,Jekerstraat,1078LW,1078LW,1,27,10,9,100,G4,1297,0,1
2017,Jekerstraat,1078LX,1078LX,1,22,10,9,73,G4,1115,0,1
2017,Jekerstraat,1078LX,1078LX,0,25,10,9,68,1x35,1763,2,1
2017,Jekerstraat,1078LZ,1078LZ,1,21,10,9,71,G4,1509,0,0
2017,Jekerstraat,1078LZ,1078LZ,0,22,10,9,59,1x25,2390,1,0
2017,Jekerstraat,1078MA,1078MA,1,24,10,9,75,G4,1483,0,0
2017,Jekerstraat,1078MA,1078MA,0,26,10,9,69,1x25,2900,1,0
2017,Jekerstraat,1078MB,1078MB,1,17,10,9,88,G4,1271,0,1
2017,Jekerstraat,1078MB,1078MB,0,20,10,9,65,1x25,2226,2,0
2017,Jekerstraat,1078MC,1078MC,0,37,10,9,65,1x25,3302,4,3
2017,Jekerstraat,1078MC,1078MC,1,33,10,9,88,G4,1194,0,3
2017,Jekerstraat,1078MD,1078MD,1,26,10,9,88,G4,1420,0,0
2017,Jekerstraat,1078MD,1078MD,0,27,10,9,70,1x25,2649,1,0
2017,Jekerstraat,1078ME,1078ME,0,28,10,9,71,1x25,2381,2,1
2017,Jekerstraat,1078ME,1078ME,1,26,10,9,88,G4,1238,0,1
2017,Jekerstraat,1078MG,1078MG,1,24,10,9,83,G4,2759,0,2
2017,Jekerstraat,1078MG,1078MG,0,26,10,9,42,1x35,3403,3,2
